obj_ID,alpha,delta,u,g,r,i,z,run_ID,rerun_ID,cam_col,field_ID,spec_obj_ID,class,redshift,plate,MJD,fiber_ID,a,b,c
1.237679317479064e+18,0.875274642172997,9.07064894927975,25.60107,21.99527,20.591,19.7687,19.31904,7880,301,1,48,5.10501087077547e+18,GALAXY,0.5466309,4534,55863,657,-0.60102454329056,-0.7200816623735383,0.34677355417582745
1.2376487217836209e+18,216.649928095686,0.306951914819851,22.7755,22.51658,20.96567,19.83308,19.39606,756,301,4,673,4.535359664800684e+18,GALAXY,0.7384495,4028,55621,854,-0.9464077499368017,0.11408361541300494,0.30215442997556397
1.2376802516345165e+18,30.0729684093739,28.1804657743008,24.48585,22.24312,20.42552,19.53329,19.0239,8097,301,5,49,7.059593182020131e+18,GALAXY,0.4912781,6270,56273,730,-0.2248777465068902,0.969868355113136,0.0937303199403618
1.237680529205101e+18,347.94705359543,28.3314484396126,21.85255,20.83301,20.49137,20.29151,20.43659,8162,301,2,176,7.084430604851501e+18,STAR,-0.0008028685,6292,56566,976,0.7169270112307566,-0.6948072634972859,-0.05708351039614968
1.2376805050383086e+18,329.273924265079,30.3397477792428,21.57783,19.45077,18.02469,17.40983,16.95621,8156,301,5,60,6.717294868442667e+18,GALAXY,0.2029193,5966,56101,640,-0.39356862074203824,0.26540378568655093,-0.8801503117709253
1.237651535482258e+18,126.087880966498,52.3849559137999,22.37015,22.15806,20.66467,19.66126,19.13964,1411,301,5,35,4.16037369118696e+18,GALAXY,0.5325984,3695,55212,631,-0.47533773584449757,-0.21465744679889828,0.8532152233850523
1.237657070087897e+18,33.2246599208734,-0.588361970187919,22.34693,22.40065,21.7173,20.95607,20.51278,2700,301,2,87,1.0564397027076364e+19,GALAXY,0.595886,9383,58097,284,-0.19606584987398523,0.8084145608076948,-0.5549991715194661
1.2376672110446513e+18,131.691234463355,18.6122662095,25.5352,20.77015,18.99765,18.36807,17.9194,5061,301,3,119,5.827730040201435e+18,GALAXY,0.3782649,5176,56221,262,0.9403867816232429,-0.24579502680332202,-0.2350691509897326
1.2376805050480727e+18,355.14274634043,35.403156515684,24.40794,20.71139,19.11726,18.45054,18.03418,8156,301,5,209,8.034641198026349e+18,GALAXY,0.317449,7136,56570,798,0.6565056601363201,0.09437573061394812,-0.7483939735727823
1.2376788895948475e+18,26.2423189157726,-2.32752932487455,23.6783,22.0312,21.03052,19.77066,19.56166,7780,301,4,77,4.897703445765839e+18,GALAXY,0.7334431,4350,55556,141,-0.3055419158249864,-0.6148127132671057,-0.7270828462280874
1.2376642850990328e+18,135.044576977319,8.73696070048746,22.49062,20.3717,18.58538,17.9242,17.54852,4380,301,1,132,1.4627106048620892e+18,GALAXY,0.3669379,1299,52972,606,0.7718889359479033,-0.03391322141531058,0.6348522379061522
1.2376515397962957e+18,234.712807311115,58.5032330712428,25.21834,24.28326,21.65998,20.29626,19.38503,1412,301,5,326,9.48686106545752e+18,GALAXY,0.6959991,8426,58224,103,0.23078885026197424,-0.2948309754169478,0.9272600511881481
1.2376543835872952e+18,133.393954510307,51.3009107070386,24.63467,25.11438,21.37795,21.61192,19.99956,2074,301,6,109,8.212392923532384e+18,STAR,0.002404557,7294,56739,287,0.06296252688793245,0.5062573932412076,0.8600809101453791
1.2376613607639616e+18,210.878196140894,43.7928061119343,20.75985,21.13743,20.68655,20.52475,20.84585,3699,301,2,144,9.573670795177386e+18,QSO,1.332327,8503,57519,523,-0.9077966694848014,-0.374734663954456,-0.18835906801437285
1.2376737066528942e+18,117.771664443824,42.5930501169706,23.96069,26.16163,21.79387,20.38351,19.433,6573,301,6,227,9.31797606001989e+18,GALAXY,0.816763,8276,57067,103,-0.006870223733791493,-0.18042286423114914,-0.983565142778289
1.2376619491693036e+18,158.144703559684,10.7139381877422,20.04074,18.22298,17.23043,16.78855,16.41181,3836,301,2,65,1.8003425901685248e+18,GALAXY,0.0888609,1599,53089,104,-0.13463988882538225,-0.2431375842460697,-0.960602006797859
1.2376553478117788e+18,219.440616572157,57.2293504026579,20.82271,19.97072,19.66743,19.48233,19.4244,2299,301,2,175,2.8676698772236145e+18,STAR,-0.0003499443,2547,53917,10,0.6925701454474362,-0.352559642765209,0.6293236781880889
1.2376786018316465e+18,335.12990572244,15.6299130049313,24.40232,23.3714,21.35256,19.9311,19.29776,7713,301,4,71,5.670064188061668e+18,GALAXY,0.6779848,5036,55751,117,0.5213408283738201,-0.8497789461125087,0.07797104215292287
1.2376591327463347e+18,219.323192991128,49.9675367507136,23.06258,23.01643,21.53829,20.48364,19.63692,3180,301,4,93,9.462145680867088e+18,GALAXY,0.5516379,8404,57481,301,0.7952375625441243,-0.5304917355964437,-0.2935570431496287
1.2376712611978286e+18,131.480650665957,10.5752988752208,21.27628,20.00252,19.17838,18.95055,18.79067,6004,301,3,104,2.897101606891841e+18,STAR,0.0003749161,2573,54061,586,-0.36446255041175785,0.18341420596948818,-0.9129766034219821
1.2376711404102615e+18,180.115716402492,5.60080019402114,18.91245,17.93873,17.48452,17.17486,17.02192,5976,301,2,232,9.470300206924042e+17,GALAXY,0.07384124,841,52375,539,-0.38955494308441707,-0.6712173865982548,-0.6306458326562585
1.237663782589236e+18,5.65743022750796,-1.05712216659161,23.20474,22.42033,21.94366,21.46567,21.41541,4263,301,1,153,1.0589168748350167e+19,GALAXY,0.794432,9405,58048,291,0.3982742987895146,-0.2878062293064579,-0.8709449794884399
1.2376623378652864e+18,239.69600840325,33.4218329319591,22.70652,22.5169,22.13145,21.68359,21.74499,3926,301,6,87,1.2296132241453769e+19,GALAXY,0.7363728,10921,58251,652,-0.25031181708665934,-0.3391384047017012,0.9068236524722764
1.2376487201424676e+18,146.858316070007,-0.89306990194115,24.12444,21.96902,21.48764,21.12295,21.12535,756,301,1,207,4.258403124799363e+18,QSO,2.1692,3782,55244,908,-0.4384057933369525,0.44828436065830957,-0.7790003160190424
1.2376662280544591e+18,312.34212163329,2.99244134961065,19.05341,17.27272,16.60083,16.36856,16.17266,4832,301,4,431,3.169543001991047e+18,STAR,1.905457e-05,2815,54414,490,0.2411557863006913,0.959042360839824,0.14859891267594172
1.237658203426e+18,147.405308444265,42.2260409293749,18.68625,16.58872,15.63027,15.19602,14.84152,2964,301,1,142,5.144285147349408e+18,GALAXY,0.0814672,4569,55631,176,0.1786867369310762,-0.04553986393385593,-0.9828515507632932
1.237678859011687e+18,7.53743252828252,12.3742210559703,23.3809,21.7466,21.86609,21.98141,21.7121,7773,301,3,359,6.976207318271941e+18,STAR,-0.0009329384,6196,56189,478,0.3055600216249949,0.9328257003534058,-0.19096933247176298
1.2376621956072084e+18,206.357084082317,41.2957508969257,22.36989,21.8367,21.66644,21.26766,20.82716,3893,301,5,281,9.447501560877963e+18,QSO,1.691141,8391,57511,274,-0.49433315754508084,0.7499806461483265,-0.439503992876571
1.2376515392412055e+18,144.05715560951,61.7221099006722,20.35892,18.53361,17.40752,16.94004,16.58985,1412,301,4,48,5.4730366012466176e+17,GALAXY,0.129712,486,51910,423,0.3994121640580962,-0.1959551187301449,-0.8955844542229857
1.2376696822637532e+18,4.94465218071753,8.60756106867969,22.8884,21.10734,20.74022,20.55684,20.37292,5636,301,6,154,5.107083175215258e+18,STAR,2.156885e-05,4536,55857,4,-0.15750182170872098,0.6658798084539707,0.729244305326917
1.237678860612928e+18,345.480916279836,12.8918206874438,26.6741,22.63833,21.07787,20.04363,19.76698,7773,301,6,216,5.681300655396116e+18,GALAXY,0.8647178,5046,56243,35,0.9432993665039766,-0.08919453510600951,0.3197352655876723
1.2376575962240123e+18,123.410423846415,38.3439750041862,19.31456,19.13036,19.46549,19.71126,20.06288,2822,301,6,127,4.2841520382738657e+18,STAR,-1.198518e-05,3805,55269,374,-0.5040633660141446,-0.6201709723818104,0.6010890849595344
1.2376674300984036e+18,151.578858986194,23.372344794611,22.24773,22.21863,21.94261,21.60416,21.30295,5112,301,3,278,1.083229715890624e+19,GALAXY,0.893425,9621,58130,51,-0.13366312616827142,-0.1328671180304617,-0.9820796798881464
1.23765149683522e+18,126.340144491474,52.6959663705097,26.02441,22.49961,20.69312,19.8543,19.19279,1402,301,5,152,4.1603709424078894e+18,GALAXY,0.5049531,3695,55212,621,-0.5908122037928061,-0.4742966716774256,0.6526741967361694
1.237678859556881e+18,26.9136856620992,11.9549502802469,22.33501,21.65568,20.09432,19.30313,19.00712,7773,301,4,486,5.248954530457213e+18,GALAXY,0.3782053,4662,55590,33,-0.1708125637449471,0.8008192148763962,-0.5740310559121612
1.23766773126765e+18,121.289065902833,10.6803016983552,20.60591,18.65819,17.46081,16.98232,16.59193,5182,301,4,44,2.7224439054622003e+18,GALAXY,0.1765009,2418,53794,65,0.10274786063295155,-0.29255730637825916,-0.9507118909638445
1.237663782597755e+18,25.1298220237165,-1.06878352759039,19.98817,18.83359,18.1895,17.84792,17.59257,4263,301,1,283,1.2126629635052275e+18,GALAXY,0.1597398,1077,52644,250,0.48118891343641756,-0.0014046930730901757,-0.8766157974981116
1.2376517373821583e+18,213.380560329203,2.93271949122046,19.67696,18.35908,17.65569,17.24561,16.98846,1458,301,5,591,6.002176586206679e+17,GALAXY,0.1471284,533,51994,411,-0.9483978300340771,0.23988402650146656,0.20735768569333884
1.2376593249573937e+18,249.56823972916,35.8817274517677,23.12747,21.84552,20.17401,19.29331,18.836,3225,301,2,265,5.849065785558063e+18,GALAXY,0.4646699,5195,56048,57,0.04571054087967094,0.23977849228021542,-0.9697509067241519
1.2376575897849697e+18,178.818983214024,54.2404720973651,21.96587,22.20772,21.63653,21.68265,21.12664,2821,301,2,179,9.264100820865278e+18,QSO,1.139634,8228,57423,714,0.6511627752727588,-0.16751688205047813,-0.7402196527566427
1.237680302099269e+18,327.912146446467,22.1782144948263,23.08569,21.45871,21.09983,21.05593,21.01911,8109,301,3,32,8.529922814169602e+18,STAR,-0.0006375941,7576,56948,382,-0.36835676571886905,-0.9108929247962708,-0.18597680690136997
1.237665026512126e+18,174.949489930238,35.7616603262053,19.16502,17.28136,16.04443,15.5901,15.22704,4552,301,6,46,2.2653530023678707e+18,GALAXY,0.1745699,2012,53493,154,-0.19977947947129793,0.2976689334054958,-0.9335316629163747
1.237658423541891e+18,132.749502523495,4.57490342207801,24.34629,22.51854,20.76635,19.71628,19.40944,3015,301,3,124,4.294327198217951e+18,GALAXY,0.5364922,3814,55535,527,-0.09522859559523009,-0.09856467100326574,-0.9905637385907976
1.237672764978824e+18,348.313317963505,21.5166750731228,22.19736,21.41122,19.99614,19.04344,18.55042,6354,301,4,189,7.421947963587714e+18,GALAXY,0.5111781,6592,56535,57,0.8181087571324388,-0.34923875292578843,0.4568701729792134
1.2376637831389517e+18,34.9519216276965,-0.646985069500643,22.02081,21.10591,20.85915,20.735,20.66264,4263,301,2,349,2.969065749873715e+18,STAR,0.0007880917,2637,54504,246,-0.7366467078606894,-0.3066001532323363,-0.6027835215364767
1.2376609629395356e+18,137.710690176036,34.9871918025419,20.34211,19.53346,19.02552,18.60415,18.54759,3606,301,5,97,1.4333880044911596e+18,GALAXY,0.150378,1273,52993,427,-0.7892132488281561,0.4512307832703773,-0.41657319657331393
1.2376654415163556e+18,196.355248570775,29.2964789630317,16.80417,14.94664,14.15741,13.77125,13.49404,4649,301,3,92,2.26204182999626e+18,GALAXY,0.02354664,2009,53904,396,0.0029767712147856814,-0.5215284127475965,-0.8532287228698453
1.2376613843778276e+18,132.694383849322,30.4591448994553,20.16566,18.30062,17.36895,16.94196,16.62095,3704,301,6,15,1.4298945811382538e+18,GALAXY,0.09714699,1270,52991,6,0.42254855919898376,0.3916701843871163,-0.8173415331310561
1.237665101138298e+18,216.715675744166,29.6932808668883,24.40325,22.15382,20.73898,19.54776,19.30876,4570,301,1,63,4.3607453927884943e+18,GALAXY,0.6269023,3873,55277,491,0.15104418094970654,-0.008197249328288508,-0.9884930250156964
1.2376623373276948e+18,237.873626215358,34.0795325610744,22.13476,21.95108,20.50889,19.59125,19.09142,3926,301,5,76,5.595768542937242e+18,GALAXY,0.5703648,4970,56039,167,-0.5606507386230993,0.6885330420780037,0.4599923904242146
1.2376543986168627e+18,172.690882593182,63.7428987404096,20.888,20.35546,20.13398,19.99861,19.90247,2078,301,2,66,8.008712517185721e+18,QSO,2.669607,7113,56711,678,-0.61005562377986,0.059185169787633225,0.7901450826093743
1.2376788251739428e+18,331.45906473631,4.25688441976543,21.74043,19.74718,18.23933,17.67031,17.29193,7765,301,4,132,4.860553420489382e+18,GALAXY,0.2680191,4317,55480,158,-0.009255043299991309,0.4398181193465738,-0.8980391784704932
1.237657770170319e+18,142.349982166757,48.3555378507512,23.03208,21.88005,20.26033,19.39682,18.88207,2863,301,2,129,8.386978877365573e+18,GALAXY,0.477573,7449,56740,547,0.1857784037555351,0.2759801333259302,-0.9430383612067152
1.2376683314964073e+18,232.382914240205,11.5755547660673,21.11494,18.86198,17.4888,16.96079,16.64711,5322,301,2,152,5.506903534195726e+18,GALAXY,0.2080687,4891,55736,462,0.5455395901581814,-0.05195087727825212,-0.8364733480034277
1.2376654425916703e+18,200.592607784115,29.548213221577,21.03289,20.83735,20.61638,20.55884,20.07757,4649,301,5,116,1.2836453150090353e+19,QSO,0.9846395,11401,58491,248,-0.26093901864455016,0.1323256479221362,-0.9562430399489483
1.2376788595540623e+18,20.3029067065824,12.3675067481583,25.0361,22.93654,21.02671,20.00514,19.39521,7773,301,4,443,5.257012030586771e+18,GALAXY,0.5228226,4669,55831,674,0.11486639213340465,0.9735386232783162,-0.19755571604895555
1.237658203431633e+18,164.056725879891,47.1118124916816,23.14844,22.35833,20.94588,19.78474,19.42639,2964,301,1,228,7.50322715909766e+18,GALAXY,0.5665485,6664,56383,837,-0.7686965478932666,-0.6394996191394917,0.01207701856502665
1.23766347926143e+18,339.388347979934,0.0009182369046001,22.36418,19.97594,18.61385,18.09162,17.69118,4192,301,4,218,1.167687719174826e+18,GALAXY,0.2129108,1037,52878,471,0.9953623368895882,0.09619238609641534,0.0009182367755634851
1.237663788490949e+18,116.383845674175,49.9494954657824,24.13391,22.76196,21.21533,20.14036,19.42286,4264,301,4,94,9.354107117492265e+18,STAR,0.0002914753,8308,57417,475,-0.9405269251178021,-0.13726102710208662,-0.3107547482619249
1.2376637852784394e+18,16.7160806754512,0.980059566485913,18.49599,16.98232,16.31666,16.02161,15.85163,4263,301,6,227,2.6043208962482115e+18,STAR,-0.0004135691,2313,53726,416,-0.29711952485422466,-0.47110401749909886,0.8305305488942647
1.2376788595467878e+18,3.2889237109311,12.8918496512579,27.48973,20.80246,19.82175,18.69261,18.3043,7773,301,4,332,6.961593434701584e+18,STAR,-0.0001479737,6183,56210,561,-0.9372328441426426,-0.13909135802711117,0.31976270886779
1.2376660895169252e+18,18.9052687616994,19.6484849090873,22.70935,20.88217,19.06419,18.42844,18.02671,4800,301,2,52,5.77946807075526e+18,GALAXY,0.353816,5133,55860,814,0.6963924339934611,0.038838192236169,0.7166094980534999
1.237662307262137e+18,212.186403674391,39.8207944312528,24.60897,21.17395,19.46393,18.73379,18.28319,3919,301,5,64,5.304362497259888e+18,GALAXY,0.4251047,4711,55737,902,-0.06728483132452874,0.5191000763759855,0.8520609498035194
1.2376654415287424e+18,227.081701998321,22.8010625373627,23.84885,22.45278,20.84011,20.03293,19.30689,4649,301,3,281,4.4609752299347866e+18,GALAXY,0.4721279,3962,55660,581,-0.4356068472970382,-0.5345471893412156,-0.7242278487847188
1.237661849851462e+18,162.253832845812,41.7572247101107,20.48061,20.38242,20.03172,19.80315,19.68333,3813,301,1,115,9.41835625538128e+18,QSO,1.457761,8365,57450,740,-0.2711674014524246,0.5448338747706036,-0.7934886825229392
1.2376663000215724e+18,56.7703611582677,-0.607835299531924,23.22005,22.89477,20.96826,19.97837,19.41876,4849,301,2,834,2.9701267717326377e+18,GALAXY,0.4869024,2638,54095,10,0.8007962262597326,0.1804980036871886,-0.5710918268309493
1.237678617940199e+18,326.931563569136,1.15344768409648,23.18212,23.69343,22.62397,22.45177,21.6412,7717,301,2,108,1.0393362219597584e+19,GALAXY,1.456174,9231,58017,655,0.3967740070301489,0.08288160684600031,0.9141668483334234
1.2376593485650988e+18,203.825667788851,8.18386978127997,20.63205,19.78734,18.1673,17.58497,17.21468,3230,301,6,42,6.117021990803233e+18,GALAXY,0.3233692,5433,55981,28,0.30108610673295094,-0.11950929543743326,0.9460785826961957
1.2376794345234107e+18,11.3601387227833,-2.80003033126259,21.9289,20.34001,18.77886,18.16727,17.77781,7907,301,3,147,4.919057340513409e+18,GALAXY,0.3390318,4369,55827,2,-0.33594582705216025,0.8803081772549891,-0.3349595712085844
1.237657401345901e+18,139.420928955086,44.9558752910433,25.42519,22.29782,20.52947,19.53461,19.04271,2777,301,3,219,5.277323043034913e+18,GALAXY,0.5249239,4687,56369,837,0.20855585706788907,0.52224097440249,0.82690314979314
1.237678858473374e+18,4.05695053936813,11.9454887459967,24.33585,21.76823,21.58871,21.47188,21.51796,7773,301,2,337,6.961510696451593e+18,QSO,3.160391,6183,56210,260,-0.49575202449374517,-0.6448207218165181,-0.5817526681729769
1.23765294852676e+18,2.52429166798137,-9.29798450936258,21.47195,19.01692,17.7287,17.22119,16.97235,1740,301,5,39,7.331181054373663e+17,GALAXY,0.2191088,651,52141,572,0.8088977166584344,-0.5741897529043498,-0.1264539902273269
1.2376583043541235e+18,165.617085173269,59.280659601322,24.63466,23.75071,21.82231,21.73886,22.38972,2987,301,5,87,9.2145639737936e+18,STAR,-0.0001123925,8184,57426,724,0.5792512998277168,-0.7112455888237234,0.39824319708777894
1.237678858994779e+18,328.096840410419,9.90421277884092,22.48729,20.24644,19.21977,18.98786,18.79393,7773,301,3,101,4.609700392384879e+18,STAR,-5.431824e-05,4094,55481,968,-0.17591561511934917,-0.8696415919017115,-0.46127778831398125
1.237655126093857e+18,209.453896019475,5.09114266072836,18.64572,17.32226,16.83019,16.49622,16.35355,2247,301,5,324,9.638951540689736e+17,GALAXY,0.05199211,856,52339,454,-0.18946876645866192,0.3175312450972222,-0.9291261996756096
1.2376546053207493e+18,148.729548828223,3.96178176609493,20.57194,18.52923,17.32378,16.84983,16.50305,2126,301,3,197,6.429103256366223e+17,GALAXY,0.1733143,571,52286,78,0.32467234545840445,0.599854137606041,-0.731274833213513
1.2376650259786632e+18,184.575724159645,35.8051495840009,24.54914,21.60189,20.165,19.57544,19.3399,4552,301,5,98,9.981126163370891e+18,GALAXY,0.2484719,8865,57426,85,0.22615714432436237,-0.22294343296564204,-0.9482347661674
1.2376682928358031e+18,168.519488530556,18.4555455762309,21.55148,20.01551,18.4605,17.89807,17.52988,5313,301,2,62,6.630607721384401e+18,GALAXY,0.2765628,5889,56038,666,0.396875996773972,-0.8337352191454191,-0.3838945526328889
1.237654651497808e+18,146.001551788034,52.3246124353992,21.7424,21.16652,20.7086,20.31483,20.06614,2137,301,1,291,8.204519875605191e+18,GALAXY,0.5363349,7287,57042,317,-0.038664480635224,-0.4675590181844617,0.8831158601517644
1.2376543809030725e+18,135.944147494573,49.8467818492373,22.79682,22.18691,21.7706,21.76246,21.81119,2074,301,1,111,6.453755129179167e+18,GALAXY,0.1957705,5732,56326,352,-0.5990755827480718,-0.6897871513697129,-0.4065736488759633
1.2376786023668785e+18,331.172629537772,15.3559843699827,26.73016,21.81999,20.16184,18.99315,18.46074,7713,301,5,46,5.669013056254137e+18,GALAXY,0.5671422,5035,55829,389,0.24621041496364357,0.9058276283688103,0.3447560575931438
1.2376507962194e+18,144.711279608111,0.117501051372788,20.16828,18.84968,18.69235,18.6511,18.64125,1239,301,4,163,4.307803088075642e+18,STAR,0.0002994257,3826,55563,400,0.9736979400377873,0.19536951509034647,0.1172308583075819
